7220,S V S COLLEGE OF ENGINEERING,0
9232,CHERAN SCHOOL OF ARCHITECTURE,0
8151,DHANALAKSHMI SRINIVASAN INSTITUTE OF TECHNOLOGY,450
8202,A.R.J. INSTITUTE OF MANAGEMENT STUDIES,0
7240,DHAANISH AHMED INSTITUTE OF TECHNOLOGY,COIMBATORE,438
8215,Prime College of Architecture & Planning ,65
7137,SRI KRISHNA INSTITUTE OF MANAGEMENT,0
4276,PERUMAL SAMI RISHI ENGINEERING COLLEGE,0
2125,SRI KALAIMAGAL COLLEGE OF ENGINEERING,0
9616,MARTHANDAM COLLEGE OF ENGINEERING AND TECHNOLOGY,544
4113,LORD VENKATESHWARAA ENGINEERING COLLEGE,0
4125,Sri Sairam Engineering College,0
7278,SRI KRISHNA COLLEGE OF TECHNOLOGY,0
9228,AR SCHOOL OF BUSINESS,0
9237,J.K. COLLEGE OF ARCHITECTURE,5
8149,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING,0
6228,SRI GANESH SCHOOL OF BUSINESS MANAGEMENT,0
9211,ODAIYAPPA COLLEGE OF ENGINEERING AND TECHNOLOGY,0
8105,DHANALAKSHMI SRINIVASAN INSTITUTE OF MANAGEMENT,0
9118,OAA-MAVMM SCHOOL OF MANAGEMENT,0
5116,PALLAVA RAJA COLLEGE OF ENGINEERING,0
3123,ST.JOSEPH'S COLLEGE OF ENGINEERING,0
9608,JAMES COLLEGE OF ENGINEERING AND TECHNOLOGY,0
6210,GREENTECH COLLEGE OF ENGINEERING FOR WOMEN,0
7332,VIVEKANANDHA ENGINEERING COLLEGE FOR WOMEN,0
